id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>
879	optimization	-0.0663	-0.1514	21	56	56	1	2015
880	optimized efficiency	0.0507	-0.3338	5	89	95	2	2021
881	opv	0.4561	-0.6913	19	43	43	1	2016
882	opv performance	0.4561	-0.6905	19	43	43	1	2016
883	opvs	0.4567	-0.6908	19	43	43	1	2016
884	orange peel waste	0.5909	0.7131	12	74	74	1	2023
885	order	-0.5839	-0.1059	2	94	97	2	2019
886	organic additive	0.8507	0.0915	10	57	57	1	2021
887	organic additive tris	0.8519	0.0902	10	57	57	1	2021
888	organic compound	0.7707	0.6965	6	83	83	1	2022
889	organic dptcy sensitizer	0.7741	0.6963	6	83	83	1	2022
890	organic photovoltaic	0.4558	-0.6913	19	43	43	1	2016
891	organic photovoltaic property	0.8512	0.0916	10	57	57	1	2021
892	organic solvent	0.2565	0.2347	26	84	89	2	2019.5
893	organosoluble	-0.0445	-0.3748	5	42	42	1	2021
894	organosoluble n phthaloylchitosan	-0.1209	0.126	18	44	44	1	2016
895	outdoor application	-1.4943	-0.0748	14	51	51	1	2022
896	output performance	2.701	-0.4829	11	52	52	1	2018
897	outstanding durability	0.3247	-0.1206	24	46	46	1	2013
898	overall conversion efficiency	-0.0664	-0.1503	21	56	56	1	2015
899	overall power conversion efficiency	-0.3825	-0.0602	2	57	57	1	2023
900	overview	-0.0968	-0.9914	8	45	45	1	2020
901	oxidation	0.086	-0.2104	22	61	61	1	2024
902	oxide	-0.0656	-0.15	21	56	56	1	2015
903	oxidized dye molecule	-0.3566	0.0492	25	44	44	1	2021
904	pani go	0.088	-0.2099	22	61	61	1	2024
905	paper	-0.2747	0.0176	2	151	181	4	2018
906	para position	0.7741	0.6957	6	83	83	1	2022
907	paradigm	-0.3565	0.0489	25	44	44	1	2021
908	pattern	0.0867	-0.2097	22	61	61	1	2024
909	pbimb	0.5895	0.7129	12	74	74	1	2023
910	pbs	0.1305	0.6469	9	39	39	1	2014
911	pce	0.2581	0.3305	4	270	311	6	2021.1667
912	pce report	0.3567	0.4247	13	69	69	1	2021
913	pce result	0.6015	0.4979	12	116	125	2	2022.5
914	pce value	0.4556	-0.691	19	43	43	1	2016
915	pcl	0.0476	0.5142	4	36	36	1	2022
916	pdi	0.0469	0.5148	4	36	36	1	2022
917	peak	-0.3026	0.88	16	86	88	2	2015
918	pectin	0.6844	0.704	6	141	157	2	2022.5
919	pectin polymer	0.772	0.698	6	83	83	1	2022
920	peo	0.3261	-0.1202	24	46	46	1	2013
921	peocmc ratio	0.3251	-0.1209	24	46	46	1	2013
922	performance	0.1645	0.0636	2	412	509	10	2018.2
923	performance degradation	2.7009	-0.4814	11	52	52	1	2018
924	perspective	0.5562	0.0448	10	102	106	2	2019
925	perylene	-0.1451	-0.7998	8	36	36	1	2023
926	perylene dye	-0.1446	-0.7995	8	36	36	1	2023
927	pge	0.0473	0.5141	4	36	36	1	2022
928	phase	-0.3983	-0.6004	17	51	51	1	2020
929	phase diagram	0.0035	0.8171	9	27	27	1	2014
930	phch	-0.121	0.1267	18	44	44	1	2016
931	phchec dmftpaii2	-0.1205	0.1266	18	44	44	1	2016
932	phenanthro910 dimidazol	0.8527	0.0922	10	57	57	1	2021
933	phenyl	0.8136	0.3926	10	135	140	2	2021.5
934	photo electrochemical study	-0.4189	-0.0513	18	37	37	1	2017
935	photoanode	0.087	-0.2093	22	61	61	1	2024
936	photocathode	-0.2483	-0.2466	17	84	86	2	2020
937	photoconversion efficiency	0.0593	-0.0265	27	49	49	1	2017
938	photoelectrochemical characterization	-0.2104	0.094	2	87	92	2	2021.5
939	photophysical property	0.5911	0.7111	12	74	74	1	2023
940	photovoltage	0.7698	0.6971	6	83	83	1	2022
941	photovoltaic chemometric approach	0.3254	-0.1212	24	46	46	1	2013
942	photovoltaic device	0.3254	-0.1206	24	46	46	1	2013
943	photovoltaic measurement	0.0583	-0.0269	27	49	49	1	2017
944	photovoltaic parameter	-0.9781	0.0374	14	87	89	2	2019.5
945	photovoltaic performance	0.2932	0.3828	6	138	140	2	2022.5
946	photovoltaic property	0.8522	0.0899	10	57	57	1	2021
947	photovoltaic solar cell application	-0.1444	-0.7995	8	36	36	1	2023
948	phst	0.149	-0.293	5	53	53	1	2021
949	phst hec	0.1487	-0.2939	5	53	53	1	2021
950	phthalic anhydride	-0.1198	0.126	18	44	44	1	2016
951	phthalimido	-0.1206	0.1258	18	44	44	1	2016
952	phthaloyl agarose	-0.0957	-0.7442	23	40	40	1	2022
953	phthaloyl starch	0.1478	-0.2932	5	53	53	1	2021
954	phthaloylation	-0.0448	-0.374	5	42	42	1	2021
955	physical property	-0.0719	-0.575	23	78	82	2	2021.5
956	physicochemical property	-0.0985	-0.9916	8	45	45	1	2020
957	physiochemical property	0.102	-0.4077	7	72	72	1	2014
958	phytagel gellan gum	-0.3132	0.2106	3	38	38	1	2015
959	pida	0.8518	0.0925	10	57	57	1	2021
960	pil	-0.0956	-0.7444	23	40	40	1	2022
961	plant biopolymer gum acacia	-1.0742	0.2493	20	39	39	1	2022
962	plant nanocellulose	-1.493	-0.0738	14	51	51	1	2022
963	plant nanocellulose electrolyte	-1.494	-0.0739	14	51	51	1	2022
964	plasticization	-0.0447	-0.3749	5	42	42	1	2021
965	plasticized polymer electrolyte	-0.3968	-0.6006	17	51	51	1	2020
966	plla	0.0035	0.8177	9	27	27	1	2014
967	plla crystal form	0.0037	0.8173	9	27	27	1	2014
968	plla sample	0.0037	0.8175	9	27	27	1	2014
969	pnc	-1.4945	-0.0751	14	51	51	1	2022
970	pnc content	-1.4944	-0.0754	14	51	51	1	2022
971	pnc nano chlorophyll content	-1.4939	-0.076	14	51	51	1	2022
972	polarized microscopy	-0.3136	0.211	3	38	38	1	2015
973	polarized optical microscopy	-0.4428	-0.0924	2	76	91	2	2022.5
974	poly	0.0253	0.3182	9	138	142	4	2018
975	poly ethylene oxide	-0.1817	0.1723	4	20	20	1	2015
976	polyaniline graphene oxide	0.0884	-0.2101	22	61	61	1	2024
977	polycondensation kinetic	0.1305	0.6464	9	39	39	1	2014
978	polyethylene glycol	-0.0408	0.2442	4	35	35	1	2020
979	polyethylene oxide	0.3247	-0.1203	24	46	46	1	2013
980	polymer	-0.0187	0.1086	9	143	147	3	2014
981	polymer base	-0.0446	-0.3738	5	42	42	1	2021
982	polymer blend	-0.5156	-0.3089	15	41	41	1	2016
983	polymer electrolyte	-0.145	-0.2385	5	190	213	5	2018.4
984	polymer electrolyte film	-0.1515	-0.3866	5	25	25	1	2019
985	polymer electrolyte films electrical conductivity	-0.3957	-0.3385	15	46	46	1	2024
986	polymer electrolyte layer	-0.3946	-0.3389	15	46	46	1	2024
987	polymer electrolyte system	-0.0654	-0.1506	21	56	56	1	2015
988	polymer gel electrolyte	0.3209	0.288	4	121	128	3	2021
989	polymer host	0.037	0.2168	13	122	126	2	2022
990	polymer matrix	-0.3949	-0.3387	15	46	46	1	2024
991	polymer plasticizer salt	-0.1197	0.1264	18	44	44	1	2016
992	polymer polymer interaction	-0.0652	-0.1495	21	56	56	1	2015
993	polymeric form	2.7012	-0.4824	11	52	52	1	2018
994	polymeric ionic liquid	-0.0944	-0.7439	23	40	40	1	2022
995	polysaccharide polymer	0.7697	0.698	6	83	83	1	2022
996	pom	-0.3987	0.0125	2	105	129	3	2020
997	poor sensitizing ability	2.7003	-0.4807	11	52	52	1	2018
998	porosity	-0.0957	-0.744	23	40	40	1	2022
999	pot acylation	-0.145	-0.8003	8	36	36	1	2023
1000	potassium iodide	-0.2933	0.059	3	171	242	6	2016.5
1001	potato starch	0.0525	-0.2543	5	130	144	3	2019.6667
1002	potential	-0.3092	-0.2106	25	109	115	3	2021.3333
1003	potential application	-0.3679	-0.5798	8	97	98	2	2019
1004	power conversion efficiency	0.1971	-0.0755	12	161	171	3	2023.3333
1005	power conversion efficiency study	-0.7967	0.2336	3	27	27	1	2018
1006	power density	-0.3838	-0.061	2	57	57	1	2023
1007	ppm	-0.121	0.1263	18	44	44	1	2016
1008	practical application	2.6993	-0.4815	11	52	52	1	2018
1009	precursor	0.1005	-0.4066	7	72	72	1	2014
1010	preparation	-0.0328	0.395	4	71	74	2	2019.5
1011	preparation method	0.0583	-0.0259	27	49	49	1	2017
1012	prepared biopolymer electrolyte	-0.3959	-0.3393	15	46	46	1	2024
1013	prepared biopolymer electrolyte film	-0.3949	-0.3381	15	46	46	1	2024
1014	prepared chitosan	-0.1517	-0.3867	5	25	25	1	2019
1015	prepared electrolyte film	-0.5209	-0.5552	1	37	37	1	2022
1016	prepared natural dye	0.3543	0.4239	13	69	69	1	2021
1017	prepared pcl	0.0476	0.5143	4	36	36	1	2022
1018	prepared pge	0.0474	0.5144	4	36	36	1	2022
1019	prepared pge show	0.0467	0.5149	4	36	36	1	2022
1020	presence	1.3642	-0.218	11	166	170	3	2021
1021	present study	-0.3902	-0.2087	15	98	103	2	2023.5
1022	present work	-1.2839	0.0874	20	88	90	2	2022
1023	pressure range	0.0032	0.8175	9	27	27	1	2014
1024	primary filler	-0.3953	-0.3395	15	46	46	1	2024
1025	principle host	-0.6071	-0.3467	1	62	62	1	2015
1026	process	-0.3788	0.6396	28	21	21	1	2015
1027	prolonged irradiation	2.6996	-0.4821	11	52	52	1	2018
1028	promising candidate	-0.4189	-0.0502	18	37	37	1	2017
1029	promising chitosan biopolymer	-0.1451	-0.7996	8	36	36	1	2023
1030	promising electrolyte host	-0.357	0.0485	25	44	44	1	2021
1031	promising strategy	-0.6054	-0.3468	1	62	62	1	2015
1032	prop	0.5887	0.712	12	74	74	1	2023
1033	property	-0.1657	-0.0801	20	223	234	5	2016.4
1034	proportion	0.102	-0.4061	7	72	72	1	2014
1035	propylene carbonate	-0.0457	-0.3746	5	42	42	1	2021
1036	propylimidazolium iodide	-0.041	0.2445	4	35	35	1	2020
1037	proton distribution	-0.4143	1.3578	16	44	44	1	2014
1038	pt electrolyte interface	0.1382	0.3367	13	105	107	2	2019
1039	ptpbi	0.5908	0.7119	12	74	74	1	2023
1040	ptpbi2	0.7739	0.6968	6	83	83	1	2022
1041	ptpbicoordinated copper metal complex	0.7739	0.6951	6	83	83	1	2022
1042	pure gci	-0.797	0.2341	3	27	27	1	2018
1043	pure glucosyl carboxonium ion crust	-0.7969	0.2341	3	27	27	1	2018
1044	pure speciman	-1.0748	0.2484	20	39	39	1	2022
1045	purity	-0.3977	-0.6006	17	51	51	1	2020
1046	pv parameter	-1.4926	-0.0743	14	51	51	1	2022
1047	pva	-0.0954	-0.7448	23	40	40	1	2022
1048	pva pa pil c	-0.0951	-0.7448	23	40	40	1	2022
1049	pva pa pil c membrane	-0.0944	-0.7444	23	40	40	1	2022
1050	pyridin	0.6842	0.7045	6	141	157	2	2022.5
1051	pyrrol	0.8513	0.0901	10	57	57	1	2021
1052	qss	-0.0956	-0.7438	23	40	40	1	2022
1053	qsse	0.5916	0.7136	12	74	74	1	2023
1054	qsse host	0.7695	0.6946	6	83	83	1	2022
1055	quasi	0.1506	-0.241	24	84	88	2	2017
1056	quasi fermi level	0.7735	0.6959	6	83	83	1	2022
1057	quasi fermi level shift	0.8524	0.0919	10	57	57	1	2021
1058	quasi solid dssc	0.1492	-0.2927	5	53	53	1	2021
1059	quasi solid dye sensitized solar cell	0.1487	-0.2925	5	53	53	1	2021
1060	quasi solid electrolyte	-0.0454	-0.3744	5	42	42	1	2021
1061	radiation	-1.074	0.2488	20	39	39	1	2022
1062	rapid charge transfer	2.7005	-0.4818	11	52	52	1	2018
1063	rapid increase	-1.4932	-0.0761	14	51	51	1	2022
1064	ray diffraction	-0.3138	0.2101	3	38	38	1	2015
1065	rct	0.5917	0.7144	12	74	74	1	2023
1066	reaction	-0.12	0.1259	18	44	44	1	2016
1067	reactive modification	-1.0738	0.2487	20	39	39	1	2022
1068	reasonable conductivity	-0.4183	-0.0507	18	37	37	1	2017
1069	recent input	-0.0972	-0.9909	8	45	45	1	2020
1070	recombination reaction	0.562	0.2466	10	276	313	5	2021.4
1071	recombination resistance	0.5358	0.5297	6	182	206	3	2020.6667
1072	record	0.7726	0.6935	6	83	83	1	2022
1073	red shift	-0.1448	-0.7994	8	36	36	1	2023
1074	red spectroscopy	-0.395	-0.3392	15	46	46	1	2024
1075	redox additive lp blend biopolymer pt	0.7721	0.6988	6	83	83	1	2022
1076	redox couple	0.3986	-0.053	10	150	159	3	2016.3333
1077	redox electrolyte	-0.1113	0.2085	4	52	55	2	2017.5
1078	redox mediator	0.3537	0.4257	13	69	69	1	2021
1079	redox potential occurrence	0.0868	-0.2088	22	61	61	1	2024
1080	redox shuttle ion	-0.3558	0.0485	25	44	44	1	2021
1081	redox system	0.7722	0.6968	6	83	83	1	2022
1082	reduction	-0.3869	0.056	3	141	195	5	2015.2
1083	reduction process	0.0861	-0.2091	22	61	61	1	2024
1084	regeneration	-0.1164	-0.1912	7	113	116	2	2017.5
1085	regeneration behavior	0.5917	0.7108	12	74	74	1	2023
1086	region	-1.0739	0.2485	20	39	39	1	2022
1087	regular wheat bread crumb	-0.415	1.3586	16	44	44	1	2014
1088	relationship	-0.5257	0.242	3	46	46	1	2016
1089	relative number	-0.5211	-0.5554	1	37	37	1	2022
1090	remarkable enhancement	-0.2253	-0.1747	2	32	32	1	2010
1091	remarkable reduction	0.0875	-0.2115	22	61	61	1	2024
1092	renewable energy	-0.1018	-0.665	8	124	137	3	2019.3333
1093	renewable energy system	-0.3791	0.6396	28	21	21	1	2015
1094	replacement	0.3462	-0.1595	19	124	132	3	2018.3333
1095	report	0.3257	-0.1199	24	46	46	1	2013
1096	requisite parameter	0.3262	-0.1208	24	46	46	1	2013
1097	researcher	-0.0129	-0.6361	8	102	106	2	2022
1098	respect	-0.5153	-0.1314	2	34	34	1	2022
1099	response	-0.1158	-0.2298	24	104	108	2	2014
1100	retarding	2.7005	-0.4831	11	52	52	1	2018
1101	review	-0.0981	-0.9917	8	45	45	1	2020
1102	rheological analysis	0.1495	-0.2934	5	53	53	1	2021
1103	rheological property	0.1479	-0.2925	5	53	53	1	2021
1104	rheology	0.1017	-0.4073	7	72	72	1	2014
1105	rice flour bread	-0.4153	1.3589	16	44	44	1	2014
1106	rice flour water model system	-0.4154	1.3587	16	44	44	1	2014
1107	rigidity	0.1474	-0.2931	5	53	53	1	2021
1108	ring phenolate al complex	0.0471	0.514	4	36	36	1	2022
1109	room temperature	-0.2946	0.1513	16	256	282	6	2017.1667
1110	room temperature conductivity maximum	-0.419	-0.0509	18	37	37	1	2017
1111	rrec	0.5886	0.7125	12	74	74	1	2023
1112	s cm	-0.3432	-0.0185	2	297	395	9	2018.5556
1113	safe energy supply	-0.0974	-0.9908	8	45	45	1	2020
1114	sago palm	-0.5264	0.2421	3	46	46	1	2016
1115	salt	-0.2967	-0.0672	15	188	216	5	2016.6
1116	salt concentration	-0.5465	-0.4702	1	71	78	2	2022
1117	salt doping	-0.4034	0.1994	3	98	144	4	2014.5
1118	sample	-0.1281	0.1998	9	113	113	3	2018.6667
1119	sandwiching metal free organic mk	-0.0402	0.2444	4	35	35	1	2020
1120	scale	2.7002	-0.483	11	52	52	1	2018
1121	scanning electron microscope	-0.3972	-0.6003	17	51	51	1	2020
1122	scientific research	-0.379	0.6396	28	21	21	1	2015
1123	seaweed	-0.3788	0.6397	28	21	21	1	2015
1124	secondary filler	-0.3947	-0.3392	15	46	46	1	2024
1125	selective carboxylation	-0.3789	0.6395	28	21	21	1	2015
1126	self	0.1303	0.6463	9	39	39	1	2014
1127	sem	0.1805	0.2549	7	225	252	5	2016.8
1128	sem image	-0.3947	-0.3383	15	46	46	1	2024
1129	semi crystalline domain	-0.3572	0.0489	25	44	44	1	2021
1130	semiconductor	-1.493	-0.0743	14	51	51	1	2022
1131	sensitiser	-1.4943	-0.0743	14	51	51	1	2022
1132	sensitizer molecule	2.6999	-0.4829	11	52	52	1	2018
1133	sensor	0.1014	-0.4065	7	72	72	1	2014
1134	series	0.3547	0.4267	13	69	69	1	2021
1135	set	0.2711	0.4491	12	115	118	2	2019.5
1136	short circuit current density	-0.1455	-0.0174	25	210	242	5	2019.8
1137	significant crumb moisture loss	-0.4143	1.3593	16	44	44	1	2014
1138	significant electron loss	2.6994	-0.4813	11	52	52	1	2018
1139	significant enhancement	-0.5267	0.2419	3	46	46	1	2016
1140	significant improvement	-0.1496	0.2201	4	38	38	1	2017
1141	silver oxide	0.1009	-0.4059	7	72	72	1	2014
1142	simple phthaloylation method	-0.0453	-0.3747	5	42	42	1	2021
1143	simultaneous dissolution	0.1017	-0.4055	7	72	72	1	2014
1144	single polymer matrix	0.3545	0.4246	13	69	69	1	2021
1145	single step	0.103	-0.4067	7	72	72	1	2014
1146	size	-1.4939	-0.0744	14	51	51	1	2022
1147	smaller size	-0.1504	0.2208	4	38	38	1	2017
1148	sodium iodide	-0.5463	-0.4703	1	71	78	2	2022
1149	sol gel transition	0.1006	-0.4051	7	72	72	1	2014
1150	solanum melongena	-1.0743	0.2491	20	39	39	1	2022
1151	solar cell	-0.1952	-0.2535	8	314	365	8	2018.5
1152	solar cell technology	-0.1442	-0.7997	8	36	36	1	2023
1153	solar energy	-0.1195	-0.902	8	76	81	2	2021.5
1154	solar light illumination	0.0472	0.5146	4	36	36	1	2022
1155	solid biopolymer	-0.5268	0.2412	3	46	46	1	2016
1156	solid biopolymer electrolyte	-0.26	-0.3452	5	78	83	2	2018.5
1157	solid biopolymer electrolyte membrane	-0.5262	0.2411	3	46	46	1	2016
1158	solid device	0.3252	-0.1199	24	46	46	1	2013
1159	solid dye sensitized solar cell	0.2114	-0.2678	7	118	118	2	2013.5
1160	solid electrolyte	-0.3775	0.5143	28	46	48	2	2014.5
1161	solid gel electrolyte	-0.3136	0.2104	3	38	38	1	2015
1162	solid gel electrolyte synthesis	-0.3138	0.2109	3	38	38	1	2015
1163	solid gellan gum polymer electrolyte	-0.3141	0.2109	3	38	38	1	2015
1164	solid polymer electrolyte	-0.4298	0.1308	25	85	90	2	2018.5
1165	solid polymer electrolyte conductivity	-0.398	-0.6003	17	51	51	1	2020
1166	solid redox electrolyte	-0.1816	0.1722	4	20	20	1	2015
1167	solid state	-0.1182	-0.7702	23	74	76	2	2022.5
1168	solid state dssc	-0.3953	-0.3391	15	46	46	1	2024
1169	solid state dye sensitised solar cell	-0.3569	0.0478	25	44	44	1	2021
1170	solid state electrolyte	0.1302	0.3894	25	116	118	2	2022
1171	solid state photovoltaic device	-0.3561	0.049	25	44	44	1	2021
1172	solid state polymer electrolyte	-0.0454	-0.3748	5	42	42	1	2021
1173	solidification	-0.1816	0.1724	4	20	20	1	2015
1174	solution	0.1021	-0.404	7	72	72	1	2014
1175	solution caste method	-0.5585	0.1299	2	35	35	1	2023
1176	solution casting method	-0.5696	-0.3923	1	41	41	1	2022
1177	solution casting technique	-0.1516	-0.3866	5	25	25	1	2019
1178	solvent	-0.2937	0.066	4	55	57	2	2016
1179	solvent evaporation	-0.0645	-0.1516	21	56	56	1	2015
1180	specific advantage	-0.3963	-0.6002	17	51	51	1	2020
1181	specific capacitance	-0.384	-0.0598	2	57	57	1	2023
1182	speciman	-1.0751	0.2489	20	39	39	1	2022
1183	spectra	-0.3152	-0.0863	1	69	76	2	2021
1184	spectroscopy	-0.347	-0.2979	1	346	490	12	2017.4167
1185	spectroscopy analysis highlights interaction	-0.3564	0.0481	25	44	44	1	2021
1186	spectroscopy measurement	2.6999	-0.4812	11	52	52	1	2018
1187	spectrum	-1.0747	0.2488	20	39	39	1	2022
1188	squaraine	-0.065	-0.1515	21	56	56	1	2015
1189	squaraine dye	-0.0649	-0.1518	21	56	56	1	2015
1190	stability	-0.4128	-0.2087	14	226	240	4	2018.75
1191	stable incident photon	0.0468	0.5143	4	36	36	1	2022
1192	stable power conversion efficiency	-0.3565	0.0478	25	44	44	1	2021
1193	standard condition	-0.3842	-0.0602	2	57	57	1	2023
1194	standard illumination test condition	2.6996	-0.4815	11	52	52	1	2018
1195	starch	0.0525	-0.2543	5	130	144	3	2019.6667
1196	starch cross	0.0578	-0.0256	27	49	49	1	2017
1197	starch electrolyte	-0.0457	-0.3743	5	42	42	1	2021
1198	starch gel polymer electrolyte	0.0583	-0.0265	27	49	49	1	2017
1199	starch retrogradation	-0.4141	1.3578	16	44	44	1	2014
1200	storage	-0.415	1.3579	16	44	44	1	2014
1201	storage field	-0.3559	0.0488	25	44	44	1	2021
1202	strategic component	0.3255	-0.1216	24	46	46	1	2013
1203	strength	0.1479	-0.2938	5	53	53	1	2021
1204	strong hydrogen bonding interaction	0.1024	-0.4074	7	72	72	1	2014
1205	structural	-0.4189	-0.0505	18	37	37	1	2017
1206	structure	-0.0315	-0.3847	23	149	156	3	2017.3333
1207	study	-0.1503	-0.1874	20	490	609	13	2020.4615
1208	subsequent cooling	-0.4146	1.3577	16	44	44	1	2014
1209	substantially	0.0469	0.5141	4	36	36	1	2022
1210	substituent	0.6841	0.704	6	141	157	2	2022.5
1211	substituent exhibit maximum voc	0.5913	0.7124	12	74	74	1	2023
1212	substitution	0.773	0.6982	6	83	83	1	2022
1213	substrate	0.4566	-0.6917	19	43	43	1	2016
1214	sun	0.5589	0.3065	6	125	129	2	2017.5
1215	sun condition	-0.5299	0.1521	3	165	240	7	2017.2857
1216	sun energy	-1.4929	-0.0753	14	51	51	1	2022
1217	sun illumination	0.3551	0.423	13	69	69	1	2021
1218	sun irradiation	0.3257	-0.1203	24	46	46	1	2013
1219	sunlight	-0.3568	0.0489	25	44	44	1	2021
1220	sunlight conversion efficiency	-1.4925	-0.0745	14	51	51	1	2022
1221	supercapacitor	-0.3907	-0.3768	17	102	108	2	2021.5
1222	supercapacitor electrode	-0.3972	-0.6008	17	51	51	1	2020
1223	supercapacitor electrolyte	-0.3973	-0.599	17	51	51	1	2020
1224	supercapacitors developed	-0.5588	0.1304	2	35	35	1	2023
1225	supplementary filler	-0.3953	-0.3386	15	46	46	1	2024
1226	suppression	0.3398	0.505	6	118	121	2	2018.5
1227	surface morphology	0.047	0.515	4	36	36	1	2022
1228	surface state	2.7003	-0.4827	11	52	52	1	2018
1229	sustainability	-0.0969	-0.9917	8	45	45	1	2020
1230	sustainable electrolyte component	-0.0444	-0.3745	5	42	42	1	2021
1231	synergistic effect	-0.3957	-0.3389	15	46	46	1	2024
1232	synthesis	-0.0611	-0.1875	2	294	359	8	2017.25
1233	synthesized metal oxide nanocomposites additive	0.6105	0.2481	26	51	51	1	2022
1234	system	-0.4176	-0.1067	3	247	293	6	2018.3333
1235	tackiness	0.1474	-0.2935	5	53	53	1	2021
1236	tannin	-1.074	0.2483	20	39	39	1	2022
1237	tbp	0.5917	0.7116	12	74	74	1	2023
1238	tbt	0.1302	0.6466	9	39	39	1	2014
1239	td 1h nmr	-0.4144	1.3587	16	44	44	1	2014
1240	td 1h nmr data	-0.415	1.3583	16	44	44	1	2014
1241	td 1h nmr profile	-0.4141	1.3592	16	44	44	1	2014
1242	tdpmpa	0.8518	0.0907	10	57	57	1	2021
1243	technique	-0.111	-0.2629	17	174	189	4	2019.25
1244	tem	0.3305	-0.1117	7	118	123	2	2018
1245	temperature	-0.5638	-0.3284	1	93	103	2	2015.5
1246	temperature dependent conductivity study	-0.5886	-0.3694	1	92	103	2	2018.5
1247	temperature range	-0.515	-0.3085	15	41	41	1	2016
1248	tert butylpyrdine	-0.0403	0.2442	4	35	35	1	2020
1249	tetrabutoxide	0.1301	0.6468	9	39	39	1	2014
1250	tetracarboxylic anhydride	-0.1448	-0.8	8	36	36	1	2023
1251	tetrapropylammonium iodide	0.0208	-0.0933	5	92	97	2	2018.5
1252	texture	-0.4142	1.358	16	44	44	1	2014
1253	texture analysis	-0.4154	1.3584	16	44	44	1	2014
1254	tg trend	-0.6074	-0.3455	1	62	62	1	2015
1255	tga	-0.2039	-0.2301	2	142	163	3	2019.6667
1256	theoretical hopping model	-0.3769	0.1235	3	33	33	1	2013
1257	thermal analysis	-0.5701	-0.3928	1	41	41	1	2022
1258	thermal property	0.0694	0.7284	9	65	66	2	2014
1259	thermal stability	-0.3838	-0.0603	2	57	57	1	2023
1260	thermogravimetric analysis	-0.1877	-0.3891	2	173	199	4	2020.5
1261	third generation solar cell	-0.3791	0.6398	28	21	21	1	2015
1262	third millennium	-0.379	0.6398	28	21	21	1	2015
1263	thorough investigation	0.7726	0.6959	6	83	83	1	2022
1264	time	0.803	-0.1754	11	184	192	4	2018.5
1265	time domain proton nuclear magnetic resonance	-0.4147	1.3593	16	44	44	1	2014
1266	tio2	1.0779	0.1635	11	279	321	5	2021.8
1267	tio2 dye	2.6998	-0.4809	11	52	52	1	2018
1268	tio2 dye electrolyte interface	0.1554	0.1491	13	122	125	2	2018
1269	tio2 g	0.0858	-0.2094	22	61	61	1	2024
1270	tio2 n3 dye electrolyte	0.5926	0.712	12	74	74	1	2023
1271	tio2 n3 dye hec i	0.8509	0.0906	10	57	57	1	2021
1272	tio2 ru	-0.1513	-0.3865	5	25	25	1	2019
1273	tio2 surface	0.8526	0.0907	10	57	57	1	2021
1274	tio2surface	0.3557	0.4258	13	69	69	1	2021
1275	titanium	0.13	0.6463	9	39	39	1	2014
1276	titanium dioxide graphene	0.0875	-0.2095	22	61	61	1	2024
1277	toss nuclear magnetic resonance spectroscopy	-0.1443	-0.8003	8	36	36	1	2023
1278	total reflection	-0.1441	-0.7999	8	36	36	1	2023
1279	towards	0.3249	-0.1201	24	46	46	1	2013
1280	toxicity	-0.1497	0.2209	4	38	38	1	2017
1281	tpai	-0.1203	0.1271	18	44	44	1	2016
1282	tpipa	0.8511	0.0921	10	57	57	1	2021
1283	tpipa pt	0.8523	0.0904	10	57	57	1	2021
1284	tpipabased polymer gel electrolyte	0.8524	0.0912	10	57	57	1	2021
1285	traditional solid state junction photovoltaic device	0.0592	-0.0257	27	49	49	1	2017
1286	transference number measurement	-0.5666	-0.4443	1	89	99	2	2018.5
1287	transient cross	-0.6057	-0.3472	1	62	62	1	2015
1288	transport property	-0.379	0.6399	28	21	21	1	2015
1289	trend	2.6992	-0.4818	11	52	52	1	2018
1290	tri iodide ion	-0.0655	-0.1495	21	56	56	1	2015
1291	trifluoromethyl	0.6841	0.7042	6	141	157	2	2022.5
1292	triphenylamine	0.8521	0.0924	10	57	57	1	2021
1293	tris	0.8527	0.0916	10	57	57	1	2021
1294	tunability	-0.0662	-0.1499	21	56	56	1	2015
1295	type	0.1948	-0.8344	19	88	88	2	2018
1296	ultralow cost mass producible photovoltaic device	0.4552	-0.691	19	43	43	1	2016
1297	ultrasonic wave	-1.4929	-0.076	14	51	51	1	2022
1298	ultrasonic wave exposure time	-1.4937	-0.074	14	51	51	1	2022
1299	ultraviolet	-0.28	-0.6929	17	84	87	2	2021.5
1300	unfavorable reaction	2.7014	-0.4827	11	52	52	1	2018
1301	unprecedented efficiency	2.7015	-0.4813	11	52	52	1	2018
1302	unsaturated bond	-1.0747	0.2493	20	39	39	1	2022
1303	upscalable solution casting technique	-0.3573	0.0487	25	44	44	1	2021
1304	use	-0.4517	-0.3247	15	82	87	2	2020
1305	useful aspect	0.3258	-0.1209	24	46	46	1	2013
1306	utilization	-0.0969	-0.9918	8	45	45	1	2020
1307	uv vis spectroscopy	0.099	-0.4063	7	72	72	1	2014
1308	uv visible spectroscopy	-0.4323	0.3367	20	106	108	2	2021.5
1309	uv x ray diffraction	0.356	0.4252	13	69	69	1	2021
1310	uvvis spectroscopic technique	0.7705	0.6982	6	83	83	1	2022
1311	uvvisible spectroscopy	0.0866	-0.2116	22	61	61	1	2024
1312	uvvisible spectrum	-0.0408	0.245	4	35	35	1	2020
1313	v vs nhe	0.7703	0.6947	6	83	83	1	2022
1314	value	-0.3788	0.0348	3	125	132	3	2021
