id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>
857	fluoropolymer hybrid organic inorganic composite	0.5194	0.588	2	48	259	8	2016
858	fluoropolymer polymer	0.5193	0.5884	2	48	259	8	2016
859	fluoropolynner film	0.5406	0.6129	2	31	185	6	2016.5
860	fmo	1.4395	0.7818	30	52	482	12	2017.5833
861	fold enhancement	-1.133	1.4337	12	32	96	3	2018
862	foldable solar panel	-1.2303	0.6153	43	7	28	4	2022.5
863	folded configuration	-1.2303	0.6153	43	7	28	4	2022.5
864	folic acid	0.6293	0.0723	22	12	36	3	2009.3333
865	following step	-0.3565	0.5086	32	119	400	20	2014.55
866	form	-0.0783	0.0259	8	285	814	54	2012.463
867	formamidinium	1.178	0.5003	22	28	139	5	2019.2
868	formation	-0.6329	0.4753	12	151	1021	53	2011.434
869	formula	0.5406	0.267	2	649	3829	253	2014.3874
870	formula i	0.5883	0.1847	8	27	76	7	2015.2857
871	formulae	0.5313	0.3284	2	97	365	31	2016.2258
872	formulation	1.9412	-0.4143	13	146	2279	118	2018.3729
873	forward	-1.0281	1.1664	12	31	93	3	2017
874	frame	-0.4896	-0.4543	10	79	206	22	2013.5909
875	free energy	1.1575	0.614	30	61	497	15	2017.6
876	freedom	-0.289	0.0452	17	44	140	6	2006.8333
877	freshwater	-1.6087	-1.3556	15	33	198	6	2013.6667
878	front side	-0.5784	-0.4976	36	10	30	3	2018.6667
879	frontier molecular orbital	1.4409	0.7797	30	52	482	12	2017.5833
880	fto	-0.0604	-0.1953	14	93	198	9	2009
881	fuel	0.2687	-0.9265	38	56	126	6	2011.5
882	fuel cell	0.069	-0.121	6	102	161	10	2011.2
883	fullerene	1.6858	-0.6041	13	11	55	5	2018.6
884	fullerene derivative	2.5646	-0.6672	13	18	144	10	2018.7
885	fullerene mixture	1.6858	-0.6041	13	11	55	5	2018.6
886	fullerene moiety	2.773	-0.6799	13	22	880	40	2019.3
887	function	0.0035	-0.1353	1	147	330	26	2011.7308
888	functional device	-0.0636	-0.8768	33	52	180	8	2012.5
889	functional group	0.3927	0.2462	2	114	453	21	2012.381
890	functional hole transport material	0.4709	0.4785	8	11	43	4	2017.5
891	functional layer	-0.3586	-0.4372	10	29	92	7	2018.1429
892	functional material	-0.0173	-0.1649	1	16	33	4	2011.75
893	functional organic compound	0.0369	0.2511	23	29	87	3	2016.6667
894	functionalized metal oxide	0.0937	0.4056	34	21	63	3	2010.6667
895	functionalized spirofluorene	0.4713	0.4791	8	11	33	3	2018
896	further aromatic ring	2.5926	-0.6187	13	18	108	6	2017.5
897	fused ring system	1.0538	0.2895	7	23	150	7	2020.1429
898	gap	-0.3856	-0.1823	14	74	166	11	2012.5455
899	gas	-0.2251	-0.1014	24	86	121	11	2013
900	ge comprising heterocyclic compound	0.2745	-0.151	25	20	60	3	2013.3333
901	ge comprising heterocyclic unit	0.2744	-0.151	25	20	60	3	2013.3333
902	gel	0.1023	-0.0447	31	105	212	13	2009.4615
903	gel electrolyte	0.2511	-0.0606	9	93	245	24	2011.125
904	gel type electrolyte	-0.1203	-0.126	1	33	58	3	2011.3333
905	gel type polymer electrolyte	0.0268	-0.0994	1	19	42	4	2013.75
906	gelling agent	0.5059	-0.0202	9	28	103	8	2007.375
907	general biological approach	-0.8441	0.6661	15	4	12	4	2013.25
908	general formula	0.6602	0.1912	7	186	656	42	2011.9524
909	general formula cnh2ni	1.2369	0.1761	21	27	77	3	2011.3333
910	general formula i	1.245	-0.1251	7	26	72	3	2014
911	general formulae	0.728	0.1907	7	24	40	3	2013.3333
912	generation	-0.207	-0.1596	1	56	88	7	2015.2857
913	ginject	1.4412	0.7807	30	52	482	12	2017.5833
914	glass	-0.3747	-0.1662	40	164	982	57	2012.2807
915	glass component	-0.2044	-0.2385	24	16	46	3	2008.3333
916	glass composition	-0.2821	0.323	16	19	68	10	2012.6
917	glass frit	-0.2962	-0.2021	24	48	113	10	2008.1
918	glass material	-0.2113	0.1085	10	27	66	6	2017.6667
919	glass paste composition	-0.3346	-0.1398	28	20	27	3	2011
920	glass plate	-0.0818	-0.1782	14	60	122	6	2008.1667
921	glass powder	0.1402	-0.4679	6	17	51	3	2010
922	glass precursor	-0.2541	-0.2948	1	30	71	3	2016
923	glass substrate	0.0114	-0.2119	29	183	541	34	2015.0588
924	gold	0.0609	-0.1717	14	64	141	8	2014.5
925	good electrical contact	-0.2737	0.8451	16	40	117	3	2011.3333
926	good reproducibility	-0.0492	0.2862	28	44	112	5	2010.2
927	good stability	-0.0853	-0.2515	1	48	79	3	2011
928	graded barrier film	-0.3416	0.0072	20	12	36	3	2013
929	grain size criterion	0.3544	-1.0982	38	28	84	3	2011.6667
930	graphene	-0.0508	-0.0698	6	136	234	20	2013.8
931	graphene film	-0.087	-0.1286	1	44	60	4	2013.75
932	graphene oxide	-0.0432	0.0198	6	30	42	4	2015.25
933	graphene sheet	-0.2532	0.0948	14	27	57	8	2012.125
934	graphite powder	0.0295	-0.4915	6	23	53	3	2012
935	graphite powder content	0.0294	-0.4913	6	23	53	3	2012
936	green house gas generation decrease	-0.2524	-0.5329	1	14	53	4	2014
937	greenhouse	-0.2641	-0.132	1	23	24	3	2012.6667
938	grid	-0.1723	-0.2534	14	105	219	12	2011.5833
939	grid electrode	-0.2531	-0.0668	10	39	68	3	2008.3333
940	groofe	-0.2835	-0.2183	1	57	101	5	2012.2
941	group	0.1882	0.3572	2	607	3159	198	2012.8838
942	group acc	1.144	0.2994	7	26	156	6	2009.5
943	group alkyl	0.5999	0.3556	2	25	71	3	2012
944	group ch	1.1449	0.2995	7	26	156	6	2009.5
945	group comprising h	1.2368	0.1762	21	27	77	3	2011.3333
946	group d	1.1446	0.2995	7	26	156	6	2009.5
947	groups ch	1.1444	0.2993	7	26	156	6	2009.5
948	groups d	1.1448	0.2993	7	26	156	6	2009.5
949	growth	-0.2558	0.7536	16	52	145	5	2014.2
950	growth direction	-0.5572	0.2235	15	24	62	3	2020.6667
951	gyration	0.3833	-0.0754	9	15	75	5	2009.6
952	halide	0.9523	0.4097	22	76	210	11	2015.7273
953	halide ion	0.3962	0.2474	8	16	29	3	2010.3333
954	haloalkyl	0.8474	0.3677	35	41	83	4	2009.75
955	haloalkyl group	0.4754	0.5317	2	22	66	3	2021
956	halogen	0.5315	0.3717	2	134	363	20	2012
957	halogen atom	0.4783	0.5826	2	117	395	22	2016.2273
958	halogen molecule	0.4118	0.0006	9	21	33	3	2011
959	halogeno	0.8617	0.3438	35	30	148	7	2010
960	harvesting electronic	-0.1887	-0.7749	1	25	99	4	2015.25
961	harvesting electronics address issue	-0.1883	-0.7745	1	25	99	4	2015.25
962	heat	0.1069	-0.016	35	162	366	27	2012
963	heat dissipation efficiency	-0.2525	-0.5329	1	14	53	4	2014
964	heat resistance	0.3322	0.1439	23	49	140	8	2011.875
965	heat treatment	-0.0984	0.0869	24	77	187	9	2011.5556
966	heating	-0.3514	0.0127	19	101	234	14	2014.2143
967	heating condition	-1.1427	0.8365	32	18	66	4	2014.75
968	help	-0.5752	0.2601	11	18	54	3	2012.3333
969	hemi	-2.2905	1.1921	39	19	95	5	2016.8
970	hemi acetal	-2.2899	1.1931	39	19	95	5	2016.8
971	hemi ketal	-2.2904	1.1924	39	19	95	5	2016.8
972	hetaryl	1.2453	-0.1247	7	26	72	3	2014
973	heteroalkyl group	0.6158	0.528	2	25	75	3	2012.6667
974	heteroaryl group	0.4971	0.4863	2	88	237	13	2013
975	heteroatom	0.4624	0.4078	3	109	277	15	2014.3333
976	heterocycle	0.5621	0.4329	2	39	85	4	2017.25
977	heterocyclic bidentate ligand	0.6048	0.3591	2	38	94	4	2011.75
978	heterocyclic group	0.3115	0.4191	3	99	255	15	2012.7333
979	heterocyclic tridentate ligand	0.5832	0.3466	2	27	39	3	2011
980	heterogeneous redox couple comprising iodide	0.9003	-4.2094	46	4	12	3	2013.3333
981	heterojunction	0.2205	-0.0296	8	27	40	3	2019.6667
982	heteroring	0.4587	0.3957	3	29	76	4	2014.75
983	high absorption coefficient	0.8377	0.1744	7	26	109	7	2016.4286
984	high capacity	-0.904	-0.3326	19	24	120	5	2013
985	high concentration	-0.2745	-0.4816	17	25	75	3	2013
986	high conductivity	-0.2965	0.1712	11	67	158	12	2014.75
987	high connectivity	-0.1894	-0.0182	1	11	32	3	2012.3333
988	high conversion efficiency	-0.2794	-0.0818	19	65	198	14	2012.7857
989	high crystallinity	-0.5107	0.1974	11	34	86	5	2012
990	high density electrolyte	0.0303	-0.0845	31	15	45	3	2013.6667
991	high durability	0.2592	-0.4409	29	65	255	14	2015
992	high efficiency	-0.1188	-0.0437	10	89	164	7	2012.5714
993	high efficiency dye sensitized solar cell	0.2605	0.2257	2	91	203	12	2011.75
994	high electrical power	-0.4123	-0.2203	4	20	60	4	2017
995	high energy conversion efficiency	0.1845	-0.0367	6	82	221	14	2010.9286
996	high heat resistance	0.9021	0.3669	35	20	60	3	2009.3333
997	high homogeneity	-0.2746	0.8444	16	40	117	3	2011.3333
998	high level	-0.2257	0.0204	28	34	61	3	2009
999	high molar absorption coefficient	0.8911	-0.0086	33	22	60	5	2011.4
1000	high packing density	-0.2746	0.8455	16	40	117	3	2011.3333
1001	high performance	-0.1439	-0.1525	1	40	57	3	2018.3333
1002	high photoelectric conversion efficiency	-0.1486	0.1048	11	175	467	28	2012.7143
1003	high photoelectron conversion efficiency	0.9591	-0.025	33	12	36	3	2010.6667
1004	high porosity	-0.1629	-0.012	6	42	89	5	2013.4
1005	high power conversion efficiency	0.5655	0.2251	8	22	35	3	2016
1006	high productivity	-0.2725	-0.3976	17	40	91	4	2011.25
1007	high purity p dopant composition	2.13	-0.1385	43	17	80	5	2016.2
1008	high quality	-0.2745	-0.4813	17	25	75	3	2013
1009	high quality sensitizer	0.4713	-0.7136	37	11	32	4	2009.25
1010	high resistance	0.6515	0.2535	35	42	107	5	2009.8
1011	high specific surface area	-0.2359	0.6163	16	87	192	8	2010.5
1012	high surface area	-0.1599	0.2575	16	47	98	8	2010.75
1013	high surface area device	-1.1705	-0.3349	36	25	72	3	2015.6667
1014	high surface area electrode	-1.0997	-0.3003	36	31	88	5	2014
1015	high temperature	-0.0733	-0.0454	31	148	376	19	2011.4737
1016	high transparency	-0.3321	0.0911	17	25	100	4	2006.75
1017	high unsusceptibility	0.9022	0.3669	35	20	60	3	2009.3333
1018	higher efficiency	0.1917	-0.1749	5	29	63	4	2016.5
1019	higher energy	-1.1339	1.4339	12	32	96	3	2018
1020	higher incident photon	1.4397	0.7794	30	52	482	12	2017.5833
1021	higher lhe value	1.4407	0.7818	30	52	482	12	2017.5833
1022	higher light	-0.4598	-0.1666	4	27	71	5	2015
1023	higher photoelectric conversion efficiency	0.664	-0.0078	8	10	49	5	2011.8
1024	holder	-0.3034	-0.1403	1	23	36	3	2013.6667
1025	hole	-0.1012	0.011	8	228	572	38	2016.1842
1026	hole collection layer composition	0.5559	0.5082	2	21	45	3	2020.6667
1027	hole transport layer	0.1974	-0.1805	5	31	33	3	2014.6667
1028	hole transport material	0.6	0.0524	7	77	289	20	2018
1029	hole transporting material	0.4544	0.1109	8	54	139	11	2016.1818
1030	hole trap component	0.4649	-0.4204	25	12	36	3	2011.3333
1031	homopolymer	0.2745	-0.151	25	20	60	3	2013.3333
1032	horizontal row	-1.2297	0.6161	43	7	28	4	2022.5
1033	hot steam	-1.609	-1.357	15	33	198	6	2013.6667
1034	hot water	-1.608	-1.3576	15	33	198	6	2013.6667
1035	hour	-0.1081	-0.0487	1	52	76	4	2013
1036	hplc	0.6109	-0.5552	37	40	196	8	2011.75
1037	htm	0.2531	-0.1024	14	42	103	8	2017.875
1038	hybrid	0.09	-0.3031	1	32	81	5	2012.8
1039	hybrid fluoropolymer composition	0.4751	0.5351	2	40	79	3	2015.6667
1040	hybrid interface	-1.0285	1.1668	12	31	93	3	2017
1041	hybrid nanostructure	-0.6787	0.2416	15	19	55	3	2013.3333
1042	hybrid photovoltaic panel	-1.6088	-1.3567	15	33	198	6	2013.6667
1043	hybrid solar cell battery	0.6833	0.1323	22	17	84	5	2019
1044	hydrazone moiety	0.6397	0.2788	8	17	41	3	2015.6667
1045	hydrocarbon	0.1782	0.3289	3	51	92	5	2012.6
1046	hydrocarbon group	0.4788	0.4854	2	100	408	19	2015.3684
1047	hydrogen	0.568	0.3883	2	206	728	41	2011.8293
1048	hydrogen atom	0.4649	0.4838	2	154	568	35	2015.9429
1049	hydrogen bond	0.3653	-0.0278	9	28	100	7	2009.7143
1050	hydrogen conversion efficiency	0.3544	-1.098	38	28	84	3	2011.6667
1051	hydrogen production	-0.5236	0.2123	15	31	56	3	2017
1052	hydrolysable group	0.5199	0.5891	2	48	259	8	2016
1053	hydrolysing	0.5172	0.5857	2	48	229	7	2015.5714
1054	hydrolysis product	-0.1498	0.2258	6	22	66	3	2017.6667
1055	hydrophilic group	0.6323	0.671	2	32	244	8	2013.25
1056	hydrophilic polymer	0.1251	0.0491	1	28	58	4	2009.5
1057	hydrophobic microporous membrane distillation process	-1.609	-1.3556	15	33	198	6	2013.6667
1058	hydroxyl	0.8217	0.3207	35	23	88	4	2010.5
1059	hydroxyl group	0.3545	0.4946	2	49	108	4	2011.5
1060	i i3 redox mediator	0.2343	-0.2149	31	32	96	3	2017
1061	iii	0.4858	0.2915	2	169	748	34	2013.1176
1062	illumination	-0.4352	-0.727	18	71	278	16	2017.125
1063	illumination source	-0.5775	-0.9328	18	27	188	9	2017.1111
1064	image	-0.1764	-0.1757	14	110	177	12	2007.5833
1065	image plane	-0.5848	-0.9435	18	22	154	7	2016.5714
1066	imidazolium iodide	0.2349	-0.2151	31	32	96	3	2017
1067	imide	0.3466	0.1274	42	20	30	3	2014.6667
1068	imide group	0.3467	0.1273	42	20	30	3	2014.6667
1069	immediate heat sink	-1.6079	-1.3573	15	33	198	6	2013.6667
1070	implant	0.6489	-0.5112	37	30	174	6	2012.6667
1071	improved durability	-0.8988	-0.7397	4	17	64	4	2013.5
1072	improved dye sensitized solar cell	-0.1331	0.1008	1	29	49	3	2012.3333
1073	improved nanostructured photo watersplitting cell	0.3547	-1.0983	38	28	84	3	2011.6667
1074	improvement	0.2546	0.0763	23	46	103	9	2011.7778
1075	impurity	-0.1204	-0.0124	6	39	83	5	2015.4
1076	in line	1.0772	0.2865	7	38	174	7	2009.1429
1077	incident	-0.3168	-0.2352	1	59	107	8	2013.25
1078	incident light	-0.0678	-0.2087	1	114	251	15	2012.8
1079	incident photon	0.3369	-0.4148	40	25	97	8	2012.625
1080	inclusion	0.6837	0.132	22	17	84	5	2019
1081	incorporating	0.5195	0.5881	2	48	259	8	2016
1082	incorporation	-0.0181	-0.1146	1	40	70	3	2013.3333
1083	increase	0.0169	-0.1465	31	164	323	17	2013.8824
1084	increased light	-0.9043	-0.3327	19	24	120	5	2013
1085	increasing bridge length	-1.0279	1.1673	12	31	93	3	2017
1086	indane derivative	1.0538	0.2894	7	23	150	7	2020.1429
1087	index	0.1162	-0.2892	1	30	94	6	2013.6667
1088	indolizine	0.4428	-0.7619	37	5	15	3	2017.6667
1089	industry	0.0336	0.0641	6	31	49	5	2015.4
1090	inert filler	-0.6526	-0.2385	19	13	51	4	2014
1091	inexpensive dye sensitized solar cell	-0.3319	0.0908	17	25	100	4	2006.75
1092	information	-0.5609	-0.8822	18	44	264	14	2017.2143
1093	information processing device	-0.149	-0.2041	1	26	57	4	2010.75
1094	information processing method	-0.1439	-0.1995	1	26	41	3	2011.3333
1095	injection mold	-1.1425	0.8363	32	18	66	4	2014.75
1096	injection molding material	-1.1422	0.8363	32	18	66	4	2014.75
1097	ink	-0.2984	0.5681	5	49	134	6	2016.6667
1098	inkjet patterning	-0.0761	-1.0705	33	37	148	4	2015.75
1099	inkjet printing	-0.0928	-0.9291	33	68	184	6	2014.8333
1100	inner side	-0.8216	-0.125	26	20	89	5	2017.4
1101	inner surface	-0.5582	-0.1999	40	110	828	47	2010.9574
1102	innovative way	-0.0766	-1.0699	33	37	148	4	2015.75
1103	inorganic cation	1.1778	0.5009	22	28	139	5	2019.2
1104	inorganic compound	-0.0022	-0.1821	1	22	29	3	2011
1105	inorganic graded barrier film	-0.3416	0.0079	20	12	36	3	2013
1106	inorganic layer	-0.3722	-0.1137	20	34	66	4	2013
1107	inorganic material	0.4742	-0.4127	37	77	227	9	2012.4444
1108	inorganic nano particle	0.3076	0.0115	9	13	27	3	2008.3333
1109	inorganic nanoparticle	0.0425	0.1341	8	21	46	6	2014
1110	inorganic salt	0.2338	-0.2143	31	32	96	3	2017
1111	inorganic sealing portion	-1.1099	-0.2329	26	14	196	15	2010.5333
1112	input	-0.2418	-0.1888	1	31	47	5	2017.4
1113	insoluble material	0.2602	0.1148	42	22	30	3	2014
1114	instability	0.6641	-0.0078	8	10	49	5	2011.8
1115	instant disclosure	-0.6348	-0.6187	10	10	70	7	2014.4286
1116	insulating	-0.2291	-0.2105	14	52	165	7	2008.1429
1117	insulating layer	-0.2297	-0.1275	24	80	214	14	2011.0714
1118	insulating material	-0.5802	0.0707	27	44	162	11	2017.9091
1119	insulation	-0.6596	-0.2415	19	30	84	6	2013.8333
1120	insulation layer	-0.236	-0.0622	10	30	45	4	2011
1121	insulation region	-0.9042	-0.3327	19	24	120	5	2013
1122	integer	0.6416	0.4785	2	221	948	46	2015.4348
1123	integral	0.6155	0.5284	2	25	75	3	2012.6667
1124	integrated electronic	-0.1889	-0.7757	1	25	75	3	2015.6667
1125	integrated solar cell	-0.382	-0.1533	14	35	90	4	2009
1126	integrated thin film solar cell	-0.3883	-0.1893	14	27	81	3	2008.3333
1127	intensity	-0.5449	-0.7884	18	59	210	11	2014.3636
1128	interaction	0.1323	-0.0976	9	34	52	3	2013
1129	interface	-0.7638	0.7909	12	81	199	10	2014.7
1130	interfacial charge transfer resistance	0.2152	-0.2007	5	15	45	3	2016.3333
1131	interfacial layer	0.5478	0.0531	22	31	114	7	2017.2857
1132	interior	-0.5075	-0.1091	19	35	107	6	2012.8333
1133	intermediate	2.5558	-0.6344	13	49	1086	55	2019.8364
1134	intermediate layer	-0.3711	0.0085	20	37	96	9	2012.5556
1135	interpenetrating network	-0.0767	-1.0697	33	37	148	4	2015.75
1136	interspace	0.2799	-0.4078	21	15	105	7	2013.4286
1137	interval	-0.4768	-0.1362	20	36	68	6	2010
1138	intriguing strategy	-1.1342	1.4339	12	32	96	3	2018
1139	invention	0.6812	-0.0886	13	709	5019	296	2016.0878
1140	inverse lamination type organic photoelectric conversion element	0.476	0.5312	2	22	66	3	2021
1141	iodide counter ion	0.2341	-0.2144	31	32	96	3	2017
1142	iodide salt	0.13	0.102	9	23	46	4	2016
1143	iodine	0.1196	0.0273	6	114	323	24	2013.9167
1144	ion	-0.4457	0.4714	12	195	406	21	2013.9524
1145	ion barrier	-0.8044	-0.1605	27	20	76	4	2017
1146	ion conductor	-0.0765	-1.0697	33	37	148	4	2015.75
1147	ion transfer coefficient	0.4247	0.8061	16	21	103	5	2014.8
1148	ionic compound	-0.8598	0.2045	39	19	57	3	2012.3333
1149	ionic conductivity	0.1629	-0.1307	31	72	173	8	2013.375
1150	ionic liquid	0.3946	0.0724	21	137	560	38	2012.3684
1151	ionic liquid co	0.7499	-0.293	21	12	48	4	2013.75
1152	ionic polymer	-0.34	0.2579	6	19	131	7	2016.7143
1153	ipce	1.1453	0.418	30	61	566	19	2015.6842
1154	item	-0.5665	-0.8963	18	37	257	13	2017
1155	ito	-0.1158	-0.197	14	61	127	6	2008.8333
1156	ito film	-0.2619	0.0372	17	49	75	4	2008
1157	japanese industry standard	0.2819	-0.0665	6	16	64	4	2011.75
1158	jis	0.2818	-0.0667	6	16	64	4	2011.75
1159	jis k5101	-0.18	0.1338	5	30	57	3	2007.3333
1160	jsc	0.3466	-0.0596	8	49	96	6	2010.5
1161	junction	-0.0766	-1.0694	33	37	148	4	2015.75
1162	ketal	-2.2899	1.1933	39	19	95	5	2016.8
1163	ketone	0.5096	0.5176	2	51	220	8	2014
1164	kind	0.1996	0.1876	2	198	672	35	2011.2857
1165	l m	0.0587	0.74	34	10	26	3	2004.3333
1166	la co	0.2155	-0.2004	5	15	45	3	2016.3333
1167	lamellar clay mineral	0.1593	-0.0601	31	20	56	6	2011.8333
1168	laminate	-0.4776	-0.2414	4	38	111	8	2016.25
1169	laminate production method	-0.323	-0.2565	4	15	45	3	2021.6667
1170	laminate structure	0.2659	0.636	3	17	47	3	2014.3333
1171	laminated film	-0.2313	-0.0782	5	18	42	4	2010.5
1172	laminated sheet	-0.4131	-0.3035	19	13	46	4	2012.75
1173	lamination process	-0.1222	-0.2045	20	27	37	3	2014.3333
1174	lamp	-0.3322	-0.2444	1	37	72	6	2014.3333
1175	large amount	-0.9216	-0.7077	41	34	129	6	2008.1667
1176	large area	-0.2577	0.0012	10	58	138	9	2015.6667
1177	large area binding	-0.2001	0.0978	10	18	48	3	2018
1178	large area dye sensitized solar cell	-0.2086	0.1104	10	20	58	5	2018
1179	large number	-0.5264	-0.1221	19	39	136	9	2010.6667
1180	large specific surface area	-0.4884	0.1771	15	44	71	3	2017
1181	laser	-0.1901	-0.2462	1	42	87	5	2015.2
1182	laser beam irradiation	-0.2865	-0.1033	4	13	39	3	2012.3333
1183	latter	0.0963	-0.3099	1	34	83	5	2013.6
1184	layer	-0.1679	-0.0603	1	808	3819	263	2013.4943
1185	layer thickness direction	-0.9647	-0.7429	41	24	96	4	2008.25
1186	layer transparent electrode	-0.5392	0.2485	11	17	66	4	2016.75
1187	layered structure	-0.279	0.0035	20	30	66	6	2012.3333
1188	lead	-0.6377	-0.4903	10	45	756	44	2012.3864
1189	leakage	-0.0842	-0.0424	1	79	181	10	2012
1190	leakage current	-0.0859	-0.2269	14	25	84	4	2008
1191	led	0.2745	-0.151	25	20	60	3	2013.3333
1192	led luminaire	-0.2524	-0.5329	1	14	53	4	2014
1193	length	-0.1201	-0.001	9	66	110	8	2015.125
1194	lens	-0.1688	-0.2255	1	36	81	8	2017.125
1195	level	-0.1539	-0.1504	1	58	96	6	2012.1667
1196	lhe	1.44	0.7809	30	52	482	12	2017.5833
1197	life span	-0.5756	0.2605	11	18	54	3	2012.3333
1198	lifetime	-0.2065	0.0846	10	27	61	4	2015.75
1199	ligand	0.428	0.2808	3	144	342	25	2013.2
1200	ligand coordinating	0.0997	0.5353	3	27	107	4	2016
1201	light	-0.2131	-0.2267	1	633	2915	183	2014.1749
1202	light absorption	-0.1839	-0.123	15	81	141	9	2012.1111
1203	light absorption layer	-0.4424	-0.1866	1	28	62	6	2010.5
1204	light beam	-0.5504	-0.8802	18	49	309	18	2016.8889
1205	light conversion efficiency	-0.1521	-0.1992	1	44	62	5	2012.4
1206	light emitting device	0.2746	-0.1509	25	20	60	3	2013.3333
1207	light energy	-0.1757	-0.1778	1	65	123	8	2010.875
1208	light harvesting	-0.0736	-0.1959	4	48	89	5	2012.6
1209	light harvesting efficiency	1.4414	0.7797	30	52	482	12	2017.5833
1210	light incident	-0.0543	-0.3866	37	26	46	3	2009
1211	light intensity	-1.0447	1.312	12	47	114	6	2019.6667
1212	light progress path	-1.4886	0.1531	44	8	22	3	2012.6667
1213	light scattering	-0.2743	0.8447	16	40	117	3	2011.3333
1214	light scattering effect	-0.2382	-0.1869	1	20	29	3	2012.6667
1215	light source	-0.2583	-0.5357	1	41	80	6	2014.3333
1216	light transmission material	-1.1992	0.4021	32	12	33	3	2006.6667
1217	light transmissive electrode layer	-0.323	-0.2564	4	15	45	3	2021.6667
1218	light transmissive material	-0.6756	-0.2484	4	17	48	3	2014.3333
1219	light transmittable base material	-0.1807	0.134	5	30	57	3	2007.3333
1220	light transmittance	0.0394	0.0768	9	28	45	3	2016.6667
1221	lighting device	-0.3264	-0.3352	1	20	37	3	2011
1222	lightweight photovoltaic cell	0.0014	-0.1687	9	11	49	5	2009
1223	limit	-1.1333	1.4339	12	32	96	3	2018
1224	line	0.3907	0.0907	7	134	384	18	2012.2222
1225	linear	0.3007	0.3186	9	67	132	6	2015.3333
1226	linear carbon chain	0.024	-0.088	31	21	62	5	2013.4
1227	linear porous titanium dioxide material	-0.5574	0.224	15	24	62	3	2020.6667
1228	linker	0.6711	0.1926	7	43	126	8	2015.75
1229	linker precursor	0.0937	0.4056	34	21	63	3	2010.6667
1230	liquid	0.0411	0.2091	8	73	127	12	2012.6667
1231	liquid crystal display panel	-0.303	-0.1462	10	24	35	3	2015.3333
1232	liquid distillation	-1.6091	-1.3563	15	33	198	6	2013.6667
1233	liquid electrolyte	-0.1541	0.0112	9	147	317	25	2013.28
1234	liquid medium	0.4846	0.5518	2	58	269	9	2015.5556
1235	liquid mixture	0.4419	0.5244	2	67	282	9	2015.5556
1236	liquid mixture comprising fluoropolymer hybrid organic inorganic composite comprising inorganic domain	0.5403	0.6136	2	31	185	6	2016.5
1237	liquid state	0.3122	0.0764	21	33	64	5	2008.8
1238	lithium	-0.1074	0.6548	16	69	197	9	2014.3333
1239	lithium ion	-0.0839	0.6872	16	87	284	12	2014.4167
1240	lithium salt	0.2106	0.335	3	68	144	6	2011.8333
1241	lithium synthesis	-0.2739	0.8441	16	40	117	3	2011.3333
1242	load	-0.2028	-0.2273	1	41	92	8	2015.125
1243	load bearing platform	-1.2299	0.6159	43	7	28	4	2022.5
1244	localor surface chirality	0.6299	0.0723	22	12	36	3	2009.3333
1245	long alkyl chain	0.6635	-0.0075	8	10	49	5	2011.8
1246	long axis	-0.5574	0.224	15	24	62	3	2020.6667
1247	long period	-0.7596	0.195	39	30	70	4	2012.5
1248	long term stability	0.0175	0.0261	9	83	131	9	2014.7778
1249	longer wavelength light	-0.2536	-0.3466	29	22	66	3	2017
1250	longitudinal component	-0.585	-0.9432	18	22	154	7	2016.5714
1251	longitudinal coordinate	-0.5388	-0.8747	18	9	27	3	2016.3333
1252	longitudinal optical sensor	-0.5142	-0.8408	18	27	77	5	2017.6
1253	longitudinal position	-0.5503	-0.8557	18	29	103	6	2017.5
1254	longitudinal sensor signal	-0.5545	-0.8995	18	35	231	12	2017
1255	longlasting dye sensitized solar cell	-0.5752	0.2602	11	18	54	3	2012.3333
1256	loss	-0.2918	-0.2254	14	66	157	10	2011.6
1257	low cost	0.1407	-0.4115	33	149	457	20	2013.5
1258	low cost process	-0.3882	-0.1892	14	27	81	3	2008.3333
1259	low energy light	-1.1335	1.4334	12	32	96	3	2018
1260	low energy photon	-1.1336	1.4332	12	32	96	3	2018
1261	low homo lumo gap	1.1437	0.299	7	26	156	6	2009.5
1262	low melting glass	-0.2472	0.0508	24	21	56	3	2011
1263	low power consumption	-0.1883	-0.7748	1	25	99	4	2015.25
1264	low resistance	-0.2535	0.0533	24	29	51	3	2010.3333
1265	low sheet resistance	-0.1968	0.2132	14	19	40	4	2015
1266	low surface resistance	-0.5396	0.249	11	17	66	4	2016.75
1267	low temperature	-0.4165	0.1313	11	133	315	23	2010.7826
1268	low temperature firing	-0.1769	-0.0286	6	29	61	3	2015
1269	lower electrical resistance	-1.096	0.2149	32	13	39	3	2014.6667
1270	lower light	-0.5519	-0.1762	4	19	53	3	2015
1271	m cm2	-0.3883	-0.4749	29	14	56	4	2014.5
1272	m valent anion	0.5613	0.4286	2	30	73	3	2016.6667
1273	m2 g	-0.264	0.2772	5	31	66	5	2013.6
1274	macrocyclic structure	0.6107	0.0594	20	10	27	3	2012.6667
1275	main body portion	-1.1103	-0.2327	26	14	196	15	2010.5333
1276	main hole	0.1722	-0.1844	14	15	58	4	2016.75
1277	main object	0.0662	0.3042	3	30	49	3	2007.3333
1278	maleic anhydride	-0.6523	-0.2387	19	13	51	4	2014
1279	manner	-0.3966	-0.6182	18	156	494	26	2014.3846
1280	manufacture	0.1381	0.1433	20	147	332	28	2015.0357
